path_a,split_a,stem_a,path_b,split_b,stem_b,min_phash_dist,dhash_dist,cosine_sim,good_matches,ransac_inliers,inlier_ratio,containment_a_in_b,containment_b_in_a,homography_found
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_147.jpg,train,ROYA_FONDO_42,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_42.jpg,test,MINEIRO_147,22,11,-1.0,19,5,0.2631578947368421,3.0448038e-07,3.0448038e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_302.jpg,train,SANAS_NUEVAS_302,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_105.jpg,val,SANAS_SOCORRO_105,-1,-1,0.9084415435791016,80,35,0.4375,0.26437104,0.26437104,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_57.jpg,train,SANAS_SOCORRO_57,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_279.jpg,val,SANAS_NUEVAS_279,-1,-1,0.9441089630126953,15,5,0.3333333333333333,0.0062651434,0.007657397,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_147.jpg,train,SANAS_NUEVAS_147,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_18.jpg,val,SANAS_NUEVAS_18,-1,-1,0.9068784713745117,7,4,0.5714285714285714,0.622571,0.5603139,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_214.jpg,test,SANAS_SOCORRO_214,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_384.jpg,train,SANAS_NUEVAS_384,-1,-1,0.9409482479095459,31,6,0.1935483870967742,0.8962835,0.8215932,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_RECORTES_50.jpg,train,ROYA_RECORTES_50,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_63.jpg,val,ROYA_RECORTES_63,-1,-1,0.8773813247680664,3,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_510.jpg,test,SANAS_NUEVAS_510,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_181.jpg,train,SANAS_NUEVAS_181,-1,-1,0.9290792346000671,10,4,0.4,0.00011700524,9.360419e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_83.jpg,train,COCO_Muy_A_83,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_23.jpg,val,COCO_P_A_23,-1,-1,0.9208769798278809,22,6,0.2727272727272727,0.015200456,0.015200456,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_21.jpg,train,MINADO_RECORTES_21,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_35.jpg,val,MINADO_RECORTES_35,-1,-1,0.8925817608833313,4,4,1.0,0.0,0.0,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_67.jpg,test,COCO_P_A_67,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_M_A_84.jpg,val,COCO_M_A_84,-1,-1,0.9133181571960449,20,5,0.25,0.0011649237,0.0009060518,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_164.jpg,train,MINEIRO_139,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_139.jpg,test,MINEIRO_164,12,23,-1.0,21,5,0.23809523809523808,0.022922572,0.020375619,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_165.jpg,train,MINEIRO_165,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_80.jpg,val,MINEIRO_80,-1,-1,0.9068052768707275,13,6,0.46153846153846156,0.018798765,0.021484302,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_1.jpg,train,COCO_P_A_1,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_11.jpg,val,ROYA_MA_11,-1,-1,0.8963314890861511,19,5,0.2631578947368421,0.0030598561,0.0030598561,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_32.jpg,train,ROYA_FONDO_79,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_79.jpg,test,ROYA_FONDO_32,18,11,-1.0,9,4,0.4444444444444444,0.00025341686,0.0003258217,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_344.jpg,test,SANAS_NUEVAS_344,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_145.jpg,train,SANAS_SOCORRO_145,-1,-1,0.8813723921775818,140,87,0.6214285714285714,0.4214056,0.4214056,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_64.jpg,train,COCO_RECORTE_64,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_105.jpg,val,COCO_RECORTE_105,-1,-1,0.8997657895088196,5,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_71.jpg,test,MINADOR_71,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_43.jpg,train,MINEIRO_43,-1,-1,0.902119517326355,12,4,0.3333333333333333,0.009332625,0.010665857,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_363.jpg,test,SANAS_NUEVAS_363,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_189.jpg,train,SANAS_NUEVAS_189,-1,-1,0.9125429391860962,7,5,0.7142857142857143,0.30856782,0.28483182,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_232.jpg,train,SANAS_NUEVAS_232,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_249.jpg,val,SANAS_NUEVAS_249,-1,-1,0.9217639565467834,7,4,0.5714285714285714,8.8712906e-05,8.188884e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_145.jpg,test,COCO_RECORTE_145,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_116.jpg,train,COCO_RECORTE_116,-1,-1,0.886598527431488,2,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_12.jpg,test,COCO_P_A_12,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_18.jpg,train,ROYA_P_A_18,-1,-1,0.8976927399635315,13,5,0.38461538461538464,0.67321503,0.52361166,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_RECORTES_79.jpg,test,ROYA_RECORTES_79,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_RECORTES_72.jpg,train,ROYA_RECORTES_72,-1,-1,0.8594544529914856,1,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_116.jpg,train,SANAS_SOCORRO_116,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_312.jpg,val,SANAS_NUEVAS_312,-1,-1,0.9015425443649292,16,5,0.3125,0.011162284,0.01534814,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_284.jpg,test,SANAS_NUEVAS_284,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_63.jpg,train,SANAS_SOCORRO_63,-1,-1,0.9517049789428711,94,49,0.5212765957446809,0.8731343,0.49893388,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADO_RECORTES_3.jpg,test,MINADO_RECORTES_3,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_19.jpg,train,MINADO_RECORTES_19,-1,-1,0.9059991836547852,10,4,0.4,2.0684893e-06,1.3962544e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_399.jpg,train,SANAS_NUEVAS_399,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_446.jpg,val,SANAS_NUEVAS_446,-1,-1,0.8520011305809021,5,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_605.jpg,test,SANAS_NUEVAS_605,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_37.jpg,train,SANAS_SOCORRO_37,-1,-1,0.9597758650779724,3,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_16.jpg,train,COCO_RECORTE_16,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_133.jpg,val,COCO_RECORTE_133,-1,-1,0.8615109324455261,9,4,0.4444444444444444,9.34422e-05,0.000155737,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_73.jpg,test,ROYA_FONDO_73,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADOR_31.jpg,train,MINADOR_31,-1,-1,0.9002445936203003,12,4,0.3333333333333333,3.059705e-06,3.059705e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_372.jpg,train,SANAS_NUEVAS_372,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_203.jpg,val,SANAS_SOCORRO_203,-1,-1,0.9020962715148926,17,5,0.29411764705882354,0.28862658,0.26801038,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_20.jpg,train,ROYA_P_A_20,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_604.jpg,val,SANAS_NUEVAS_604,-1,-1,0.9292148351669312,15,10,0.6666666666666666,3.9457664e-05,6.41187e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_25.jpg,test,COCO_M_A_25,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_102.jpg,train,MINEIRO_102,-1,-1,0.9165241718292236,6,4,0.6666666666666666,7.5137978e-06,8.265178e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_67.jpg,test,COCO_P_A_67,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_70.jpg,train,COCO_M_A_70,-1,-1,0.9415559768676758,16,5,0.3125,7.0077404e-06,7.0077404e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_37.jpg,test,COCO_M_A_37,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_4.jpg,train,COCO_M_A_4,-1,-1,0.9029252529144287,5,4,0.8,0.0031381517,0.0031381517,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_26.jpg,test,SANAS_SOCORRO_26,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_258.jpg,train,SANAS_NUEVAS_258,-1,-1,0.931220531463623,33,6,0.18181818181818182,0.028880607,0.024754805,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_114.jpg,train,COCO_RECORTE_114,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_101.jpg,val,COCO_RECORTE_101,-1,-1,0.8713259100914001,16,4,0.25,0.00033694506,0.0002527088,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_269.jpg,test,SANAS_NUEVAS_269,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_267.jpg,train,SANAS_NUEVAS_267,-1,-1,0.9546504616737366,7,4,0.5714285714285714,0.53543484,0.63278663,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_41.jpg,train,SANAS_NUEVAS_41,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_61.jpg,val,SANAS_NUEVAS_61,-1,-1,0.9178009033203125,13,4,0.3076923076923077,0.00019211047,0.00021132152,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_21.jpg,test,ROYA_FONDO_21,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_90.jpg,train,ROYA_FONDO_90,-1,-1,0.8686413764953613,12,4,0.3333333333333333,0.0002239724,0.00019908657,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_300.jpg,test,SANAS_NUEVAS_300,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_258.jpg,train,SANAS_NUEVAS_258,-1,-1,0.8937713503837585,31,5,0.16129032258064516,0.006461864,0.0055387407,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_45.jpg,train,MINEIRO_45,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADOR_9.jpg,val,MINADOR_9,-1,-1,0.8973792195320129,28,6,0.21428571428571427,0.5220586,0.5873159,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_140.jpg,test,MINEIRO_140,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADOR_58.jpg,train,MINADOR_58,-1,-1,0.9217612147331238,10,5,0.5,0.018740118,0.016397603,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_89.jpg,train,SANAS_NUEVAS_89,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_22.jpg,val,ROYA_P_A_22,-1,-1,0.9215657711029053,22,6,0.2727272727272727,0.10374089,0.09336681,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_57.jpg,test,MINADOR_57,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADOR_72.jpg,val,MINADOR_72,-1,-1,0.9361684322357178,21,2,0.09523809523809523,4.3710074e-08,4.995437e-08,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_34.jpg,train,COCO_P_A_36,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_36.jpg,test,ROYA_FONDO_34,10,28,-1.0,18,6,0.3333333333333333,4.3614706e-05,4.8460784e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_P_A_58.jpg,test,ROYA_P_A_58,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_55.jpg,train,ROYA_MA_55,-1,-1,0.8684543371200562,7,4,0.5714285714285714,0.065836765,0.065836765,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_62.jpg,train,SANAS_NUEVAS_62,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_114.jpg,val,SANAS_NUEVAS_114,-1,-1,0.9196974039077759,29,7,0.2413793103448276,1.0159811e-05,9.2361915e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_91.jpg,train,MINEIRO_91,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADOR_32.jpg,val,MINADOR_32,-1,-1,0.9083929061889648,18,6,0.3333333333333333,1.0009607e-05,1.0009607e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_56.jpg,test,ROYA_FONDO_56,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_9.jpg,train,ROYA_FONDO_9,-1,-1,0.9301212430000305,28,11,0.39285714285714285,2.8257017e-07,3.1789145e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_50.jpg,train,ROYA_P_A_50,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_6.jpg,val,ROYA_MA_6,-1,-1,0.914067268371582,22,5,0.22727272727272727,0.0022230058,0.0025935066,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_62.jpg,test,MINADOR_62,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADOR_81.jpg,train,MINADOR_81,-1,-1,0.9334120750427246,17,8,0.47058823529411764,0.009482515,0.009482515,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_21.jpg,test,ROYA_FONDO_21,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_94.jpg,train,MINEIRO_94,-1,-1,0.8691137433052063,3,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_143.jpg,train,MINEIRO_125,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_125.jpg,test,MINEIRO_143,12,20,-1.0,41,8,0.1951219512195122,7.947286e-09,6.357829e-09,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_20.jpg,train,SANAS_SOCORRO_20,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_133.jpg,val,SANAS_SOCORRO_133,-1,-1,0.9187939167022705,21,5,0.23809523809523808,0.105665185,0.088054314,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_19.jpg,train,SANAS_NUEVAS_19,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_368.jpg,val,SANAS_SOCORRO_368,-1,-1,0.9193702340126038,33,10,0.30303030303030304,1.121521e-05,1.121521e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_367.jpg,train,SANAS_NUEVAS_367,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_193.jpg,val,SANAS_SOCORRO_193,-1,-1,0.883859395980835,367,295,0.8038147138964578,0.80863047,0.7412446,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_39.jpg,train,ROYA_P_A_39,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_278.jpg,val,SANAS_NUEVAS_278,-1,-1,0.9377095103263855,28,4,0.14285714285714285,1.1103081e-05,1.3570432e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_536.jpg,train,SANAS_NUEVAS_536,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_406.jpg,val,SANAS_SOCORRO_406,-1,-1,0.9390097856521606,481,356,0.7401247401247402,0.7790469,0.5393402,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_1.jpg,train,SANAS_NUEVAS_1,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_6.jpg,val,SANAS_SOCORRO_6,-1,-1,0.9528746604919434,331,298,0.9003021148036254,1.0,0.78571427,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_77.jpg,train,SANAS_SOCORRO_77,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_285.jpg,val,SANAS_NUEVAS_285,-1,-1,0.931199312210083,7,4,0.5714285714285714,0.17116992,0.34233984,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_252.jpg,test,SANAS_NUEVAS_252,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_7.jpg,train,SANAS_SOCORRO_7,-1,-1,0.9466112852096558,41,8,0.1951219512195122,1.7660635e-07,1.3245477e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_371.jpg,train,SANAS_NUEVAS_371,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADOR_9.jpg,val,MINADOR_9,26,10,-1.0,41,9,0.21951219512195122,1.4128508e-08,9.082613e-09,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_100.jpg,train,COCO_RECORTE_100,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_102.jpg,val,COCO_RECORTE_102,-1,-1,0.9332412481307983,7,4,0.5714285714285714,0.18925245,0.26495343,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_283.jpg,test,SANAS_SOCORRO_283,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_235.jpg,train,SANAS_SOCORRO_235,-1,-1,0.8578989505767822,38,13,0.34210526315789475,0.79678994,0.88532215,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_355.jpg,test,SANAS_NUEVAS_355,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_173.jpg,train,SANAS_SOCORRO_173,-1,-1,0.9195916652679443,27,15,0.5555555555555556,0.7445336,0.7445336,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_32.jpg,test,ROYA_FONDO_32,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_62.jpg,train,ROYA_FONDO_62,-1,-1,0.9177396893501282,23,9,0.391304347826087,0.72151285,0.82458615,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_581.jpg,test,SANAS_NUEVAS_581,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_39.jpg,train,ROYA_P_A_39,-1,-1,0.9465511441230774,9,5,0.5555555555555556,0.62403935,0.46802953,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_86.jpg,test,SANAS_NUEVAS_86,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_129.jpg,train,SANAS_NUEVAS_129,-1,-1,0.893746554851532,19,5,0.2631578947368421,0.087296866,0.07856718,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_6.jpg,train,SANAS_NUEVAS_6,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_46.jpg,val,ROYA_MA_46,-1,-1,0.9214341044425964,3,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_95.jpg,train,MINEIRO_40,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_40.jpg,test,COCO_Muy_A_95,18,12,-1.0,22,7,0.3181818181818182,3.633045e-07,2.5431316e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_RECORTES_48.jpg,test,ROYA_RECORTES_48,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_RECORTES_12.jpg,train,ROYA_RECORTES_12,-1,-1,0.879595160484314,11,0,0.0,0.0,0.0,False
